uuid|_user|_when|theme|datatype|text|ConversationId|User
id_590|pierre@lajavaness.com|2020-03-25 12:26:43|AD|text|heures creuses|HPlQMtmV9dR38q7YZADupl|I05645
id_2744|pierre@lajavaness.com|2020-03-25 12:26:58|JSP|text|puis je donner un plan electrique au client|CMTpgp4Qsb3XVTS4fErff-5|D47374
id_2745|pierre@lajavaness.com|2020-03-25 12:27:01|JSP|text|validite|CMTpgp4Qsb3XVTS4fErff-5|D47374
id_2746|pierre@lajavaness.com|2020-03-25 12:27:02|RACCO|text|de raccordement|CMTpgp4Qsb3XVTS4fErff-5|D47374
id_2747|pierre@lajavaness.com|2020-03-25 12:27:04|RACCO|text|QUEL EST LA DEFINITION DE DERACCORDEMENT|CMTpgp4Qsb3XVTS4fErff-5|D47374
id_2748|pierre@lajavaness.com|2020-03-25 12:27:07|RACCO|text|CONSUEL|CMTpgp4Qsb3XVTS4fErff-5|D47374
id_2749|pierre@lajavaness.com|2020-03-25 12:27:09|RACCO|text|TYPE1|CMTpgp4Qsb3XVTS4fErff-5|D47374
id_2560|pierre@lajavaness.com|2020-03-25 12:27:12|RACCO|text|Les sous-compteurs sont-ils autorisés ?|IbIw8ha5ZS59xjoVTL6NGb-g|I71874
id_2561|pierre@lajavaness.com|2020-03-25 12:27:18|AD|text|Un propriétaire ayant un compteur à son nom, utilisé par un locataire peut-il refacturer les consommation du dit compteur à son locataire?|IbIw8ha5ZS59xjoVTL6NGb-g|I71874
id_2562|pierre@lajavaness.com|2020-03-25 12:27:21|AD|text|La refacturation d'électricité entre propriétaires et locataires est-elle autorisée ?|IbIw8ha5ZS59xjoVTL6NGb-g|I71874
id_2171|pierre@lajavaness.com|2020-03-25 12:27:26|JSP|text|comment envoyer un mail avec nobalpa|8Rl8b8EHw5CKQvLzaEiaG5-g|E21254
id_141|pierre@lajavaness.com|2020-03-25 12:27:30|SUPPRIMER|text|Tu es beau|C9j5vZ2lNBCIGImT7VETJ7|C01457
id_3333|pierre@lajavaness.com|2020-03-25 12:27:33|ACH|text|qu'est ce que l'acheminement|GojPtRaEgHILtFiPrJPpLa-5|AL5D677N
id_2359|jindun@lajavaness.com|2020-03-25 12:28:47|RACCO|text|dimensions d'un coffret|IggieFhgPmlL2J2VOJ8wrH-a|igoffin
id_2485|pierre@lajavaness.com|2020-03-25 12:34:37|LINKY|text|CONVENTION RRO|A6XKLcWUTf0J3Ene8YD5gS-5|B26476
id_2486|pierre@lajavaness.com|2020-03-25 12:34:45|JSP|text|qu'elle document correspond à un volet A|A6XKLcWUTf0J3Ene8YD5gS-5|B26476
id_1324|pierre@lajavaness.com|2020-03-25 12:35:04|RACCO|text|protection chantier reseau nu|EpD3Uq0OZ4tIfoTIf1UUUS-g|B26270
id_1325|pierre@lajavaness.com|2020-03-25 12:35:16|RACCO|text|surplomb|EpD3Uq0OZ4tIfoTIf1UUUS-g|B26270
id_1326|pierre@lajavaness.com|2020-03-25 12:35:20|JSP|text|décrets Conseil d’Etat article L,323,11|EpD3Uq0OZ4tIfoTIf1UUUS-g|B26270
id_1327|pierre@lajavaness.com|2020-03-25 12:35:22|RACCO|text|qui contacter protection chantier|EpD3Uq0OZ4tIfoTIf1UUUS-g|B26270
id_2887|pierre@lajavaness.com|2020-03-25 12:35:35|RACCO|text|définition de arema|HJTiTlCJlVT3TfR9ph9t9G-a|Sikim
id_2888|pierre@lajavaness.com|2020-03-25 12:35:37|RACCO|text|que veut dire consuel|HJTiTlCJlVT3TfR9ph9t9G-a|Sikim
id_2889|pierre@lajavaness.com|2020-03-25 12:35:48|RACCO|text|comment prendre rdv pour une mes|HJTiTlCJlVT3TfR9ph9t9G-a|Sikim
id_2890|pierre@lajavaness.com|2020-03-25 12:36:13|RACCO|text|dans quelles pièces possible de poser panneau de comptage|HJTiTlCJlVT3TfR9ph9t9G-a|Sikim
id_2426|pierre@lajavaness.com|2020-03-25 12:36:17|RACCO|text|Que faire en l'absence de compte rendu et solde d'un RDV de 1ère mise en service échu ?|Kxg4pglJU1n6TzD1zUixIe-j|I71874
id_2427|pierre@lajavaness.com|2020-03-25 12:36:27|RACCO|text|Comment ajouter une deuxième prestation sur le même masque AC dans TGC ?|Kxg4pglJU1n6TzD1zUixIe-j|I71874
id_2428|pierre@lajavaness.com|2020-03-25 12:36:30|RACCO|text|Peut-on programmer plusieures interventions sur le même masque AC ?|Kxg4pglJU1n6TzD1zUixIe-j|I71874
id_2429|pierre@lajavaness.com|2020-03-25 12:36:33|RACCO|text|Que signifient les lettres BNE qui remplacent les noms de clients dans TGC sur les PDL en attente de 1ères mises en service ?|Kxg4pglJU1n6TzD1zUixIe-j|I71874
id_2663|pierre@lajavaness.com|2020-03-25 12:36:50|RACCO|text|Délai pose BP |EBtJmPpjTtoEzeJKB1H1Mz-j|D75578
id_2664|pierre@lajavaness.com|2020-03-25 12:36:56|PHATIQUE|text|Merci Socrac|EBtJmPpjTtoEzeJKB1H1Mz-j|D75578
id_666|pierre@lajavaness.com|2020-03-25 12:36:58|SUPPRIMER|text|c'est cool|1QZTDG5GInULFf4li1huJm|igoffin
id_3234|pierre@lajavaness.com|2020-03-25 12:37:00|RACCO|text|longueur de branchement|I81NhMYM9tx22m3GxXmBAd-j|C21747
id_1822|pierre@lajavaness.com|2020-03-25 12:37:22|JSP|text|que veut dire triphase|7WY00FS76WY9sBc6TMuUTD-j|E85203
id_1823|pierre@lajavaness.com|2020-03-25 12:37:24|JSP|text|que veut dire monophasé|7WY00FS76WY9sBc6TMuUTD-j|E85203
id_1824|pierre@lajavaness.com|2020-03-25 12:37:31|JSP|text|que veut dire PR36|7WY00FS76WY9sBc6TMuUTD-j|E85203
id_2443|pierre@lajavaness.com|2020-03-25 12:38:22|RACCO|text|modification de raccordement|DHiroHWaU4g4hdTrh9X9ex-j|E85203
id_2444|pierre@lajavaness.com|2020-03-25 12:38:24|RACCO|text|Qu'est ce qu'une modification de branchement ?|DHiroHWaU4g4hdTrh9X9ex-j|E85203
id_2445|pierre@lajavaness.com|2020-03-25 12:38:25|RACCO|text|deplacement d'ouvrage|DHiroHWaU4g4hdTrh9X9ex-j|E85203
id_2446|pierre@lajavaness.com|2020-03-25 12:38:26|RACCO|text|depose de raccordement|DHiroHWaU4g4hdTrh9X9ex-j|E85203
id_2447|pierre@lajavaness.com|2020-03-25 12:38:30|JSP|text|prac|DHiroHWaU4g4hdTrh9X9ex-j|E85203
id_2448|pierre@lajavaness.com|2020-03-25 12:38:31|JSP|text|osr|DHiroHWaU4g4hdTrh9X9ex-j|E85203
id_1048|pierre@lajavaness.com|2020-03-25 12:38:52|PROD|text|ejp|3jugvrf8ZEAIorTua4cENv-5|H35779
id_1049|pierre@lajavaness.com|2020-03-25 12:38:53|PROD|text|Quelle est la définition de EJP|3jugvrf8ZEAIorTua4cENv-5|H35779
id_777|pierre@lajavaness.com|2020-03-25 12:38:59|LINKY|text|INTERVENTION GRATUITE AVEC LINKY|2oIALtNkaGF8i7E8giCuvM-g|C90845
id_778|pierre@lajavaness.com|2020-03-25 12:39:01|LINKY|text|Linky est-il obligatoire ?|2oIALtNkaGF8i7E8giCuvM-g|C90845
id_779|pierre@lajavaness.com|2020-03-25 12:39:04|SUPPRIMER|text|OUI |2oIALtNkaGF8i7E8giCuvM-g|C90845
id_128|pierre@lajavaness.com|2020-03-25 12:39:13|RACCO|text|numero de telephone DICT|E8RAIn7TJHfFFDFPlbe0cc|D99450
id_129|pierre@lajavaness.com|2020-03-25 12:39:15|RACCO|text|Dans quel cas doit-on faire une DICT ?|E8RAIn7TJHfFFDFPlbe0cc|D99450
id_130|pierre@lajavaness.com|2020-03-25 12:43:20|RACCO|text|Quelle est la définition de Déclaration d'Intention de Commencement de Travaux|E8RAIn7TJHfFFDFPlbe0cc|D99450
id_131|pierre@lajavaness.com|2020-03-25 12:43:23|PHATIQUE|text|merci copain|E8RAIn7TJHfFFDFPlbe0cc|D99450
id_474|pierre@lajavaness.com|2020-03-25 12:43:28|RACCO|text|PROVISOIRE|5FKBIm7aElHBaHtGIQ8OCt|D56056
id_475|pierre@lajavaness.com|2020-03-25 12:43:29|RACCO|text|DEMANDE DE BRANCHEMENT PROVISOIRE|5FKBIm7aElHBaHtGIQ8OCt|D56056
id_3180|pierre@lajavaness.com|2020-03-25 12:43:31|RACCO|text|foureau ik10|9gaoy1FHZyxIIs9slv5u6T-o|h24679
id_3181|pierre@lajavaness.com|2020-03-25 12:43:32|RACCO|text|image foureau ik10|9gaoy1FHZyxIIs9slv5u6T-o|h24679
id_2407|pierre@lajavaness.com|2020-03-25 12:43:34|RACCO|text|Bonjour, quel est la puissance d'un raccordement C4 ?|Y9KhKtophk88BnVEperb8-5|F21274
id_2408|pierre@lajavaness.com|2020-03-25 12:43:35|RACCO|text|Puissance maximales raccordement C4|Y9KhKtophk88BnVEperb8-5|F21274
id_2409|pierre@lajavaness.com|2020-03-25 12:43:36|RACCO|text|Puissance maximales raccordement C5|Y9KhKtophk88BnVEperb8-5|F21274
id_2410|pierre@lajavaness.com|2020-03-25 12:43:39|JSP|text|Quelle est la puissance maximale en monophasé ?|Y9KhKtophk88BnVEperb8-5|F21274
id_2411|pierre@lajavaness.com|2020-03-25 12:43:42|RACCO|text|Longueur branchement monoppahsé|Y9KhKtophk88BnVEperb8-5|F21274
id_2412|pierre@lajavaness.com|2020-03-25 12:43:43|RACCO|text|dimensions coffret|Y9KhKtophk88BnVEperb8-5|F21274
id_2413|pierre@lajavaness.com|2020-03-25 12:43:45|RACCO|text|Quelle est la porfondeur de la tranchée en domaine privé ?|Y9KhKtophk88BnVEperb8-5|F21274
id_2414|pierre@lajavaness.com|2020-03-25 12:43:48|RACCO|text|Delai de mise en service ?|Y9KhKtophk88BnVEperb8-5|F21274
id_2415|pierre@lajavaness.com|2020-03-25 12:43:50|RACCO|text|numéro telephone agence raccordement|Y9KhKtophk88BnVEperb8-5|F21274
id_2416|pierre@lajavaness.com|2020-03-25 12:43:53|LINKY|text|Quel est le numéro de téléphone pour les demandes concernant  Linky ?|Y9KhKtophk88BnVEperb8-5|F21274
id_740|pierre@lajavaness.com|2020-03-25 12:44:48|RACCO|text|ajout d'un compteur dans collectif existant|mwUL8dePDdLgVrUn0ytxX-g|J09378
id_2787|pierre@lajavaness.com|2020-03-25 12:44:49|RACCO|text|quel est le cout d'un raccordement|KqMDdXSmEjtEMCIOdBAwgF-5|BR5267N
id_2788|pierre@lajavaness.com|2020-03-25 12:44:50|RACCO|text|Quel est le prix d'un raccordement neuf en triphasé ?|KqMDdXSmEjtEMCIOdBAwgF-5|BR5267N
id_2789|pierre@lajavaness.com|2020-03-25 12:44:55|JSP|text|Déroulement d'un passage triphase à monophasé|KqMDdXSmEjtEMCIOdBAwgF-5|BR5267N
id_2790|pierre@lajavaness.com|2020-03-25 12:44:59|JSP|text|Comment se déroule une intervention de passage tri en mono?|KqMDdXSmEjtEMCIOdBAwgF-5|BR5267N
id_2791|pierre@lajavaness.com|2020-03-25 12:45:00|JSP|text|Tri mono?|KqMDdXSmEjtEMCIOdBAwgF-5|BR5267N
id_2792|pierre@lajavaness.com|2020-03-25 12:45:02|RACCO|text|Déroulement d'une demande de branchement provisoire|KqMDdXSmEjtEMCIOdBAwgF-5|BR5267N
id_2793|pierre@lajavaness.com|2020-03-25 12:45:03|RACCO|text|comment faire une demande de raccordement neuf|KqMDdXSmEjtEMCIOdBAwgF-5|BR5267N
id_2794|pierre@lajavaness.com|2020-03-25 12:45:05|RACCO|text|comment faire une demande de raccordement dans un immeuble|KqMDdXSmEjtEMCIOdBAwgF-5|BR5267N
id_2795|pierre@lajavaness.com|2020-03-25 12:45:06|RACCO|text|ajout cpmteuyr dans un immeuble|KqMDdXSmEjtEMCIOdBAwgF-5|BR5267N
id_2796|pierre@lajavaness.com|2020-03-25 12:45:08|RACCO|text|sur place il y a ^par exemple 4 compteur et je souhaite ajouter 1 autre compteur|KqMDdXSmEjtEMCIOdBAwgF-5|BR5267N
id_2797|pierre@lajavaness.com|2020-03-25 12:45:09|RACCO|text|Quelle est la procédure pour ajouter un compteur ?|KqMDdXSmEjtEMCIOdBAwgF-5|BR5267N
id_1073|pierre@lajavaness.com|2020-03-25 12:49:26|JSP|text|Que signifie BTAS ?|9UNrdBGp5yT8g6BQZriRj7-5|F42279
id_1074|pierre@lajavaness.com|2020-03-25 12:49:28|RACCO|text|Quel longueur pour une liaison b ?|9UNrdBGp5yT8g6BQZriRj7-5|F42279
id_1075|pierre@lajavaness.com|2020-03-25 12:49:32|JSP|text|Peux tu me donner les domaines de tension ?|9UNrdBGp5yT8g6BQZriRj7-5|F42279
id_1076|pierre@lajavaness.com|2020-03-25 12:49:34|JSP|text|alexis hamouni|9UNrdBGp5yT8g6BQZriRj7-5|F42279
id_2784|pierre@lajavaness.com|2020-03-25 12:49:37|RACCO|text|qu est ce qu une servitude|B5LJt3XzFdl1RpEE35mShi-5|E21254
id_1680|pierre@lajavaness.com|2020-03-25 12:49:45|JSP|text|IRVE|4nmom6UwdE37rT9Hcei0eH-j|G39854
id_1681|pierre@lajavaness.com|2020-03-25 12:50:14|JSP|text|véhicule électrique|4nmom6UwdE37rT9Hcei0eH-j|G39854
id_1682|pierre@lajavaness.com|2020-03-25 12:50:17|JSP|text|quel dimensionnement pour des véhicules électriques|4nmom6UwdE37rT9Hcei0eH-j|G39854
id_1683|pierre@lajavaness.com|2020-03-25 12:54:59|JSP|text|quelle PRDE se rapporte au raccordement des véhicules électriques|4nmom6UwdE37rT9Hcei0eH-j|G39854
id_1362|pierre@lajavaness.com|2020-03-25 12:55:16|JSP|text|AMEPS|CoHFHOqKFAkBOuYRygTE2j-g|H35779
id_2430|pierre@lajavaness.com|2020-03-25 12:55:42|JSP|text|relais 175kz|8audFDOXqn3KH6Mm034A34-g|E85203
id_2431|pierre@lajavaness.com|2020-03-25 12:56:05|JSP|text|AGP|8audFDOXqn3KH6Mm034A34-g|E85203
id_401|pierre@lajavaness.com|2020-03-25 12:56:08|PHATIQUE|text|ok|Ab3m74eq8kPH1TuMF6kVXi|E54479
id_3383|pierre@lajavaness.com|2020-03-25 12:56:23|ACH|text|quelle est la difference entre une F380 et une F180|BEO89t1AQDyAd0nslElcov-o|B28346
id_3384|pierre@lajavaness.com|2020-03-25 12:56:26|ACH|text|QUELLE EST LA DIFFERENCE ENTRE UNE DEMANDE FOURNISSEUR F860 ET F180|BEO89t1AQDyAd0nslElcov-o|B28346
id_2436|pierre@lajavaness.com|2020-03-25 12:56:30|RACCO|text|coffret cibe|IFcp7fOyMkqFmSKGGPoaMH-g|E85203
id_2437|pierre@lajavaness.com|2020-03-25 12:56:31|RACCO|text|Où se situe le coffret ?|IFcp7fOyMkqFmSKGGPoaMH-g|E85203
id_2062|pierre@lajavaness.com|2020-03-25 12:56:41|RACCO|text|qu est ce qu une borne fixe |BJKy9NRmpbxBQHsbYvWgHS-j|C90845
id_254|pierre@lajavaness.com|2020-03-25 12:56:44|JSP|text|pas assez de puissance|211rBTINpliEBSzarZzQuD|J09378
id_153|pierre@lajavaness.com|2020-03-25 12:56:46|JSP|text|attachement|5snmYstikWH5XizQPStVf3|C59746
id_154|pierre@lajavaness.com|2020-03-25 12:57:16|JSP|text|qu'est-ce qu'un attachement|5snmYstikWH5XizQPStVf3|C59746
id_1881|jindun@lajavaness.com|2020-03-25 13:03:49|JSP|text|modification pdl improductif|GAd4J8Fhvb85gWczycpqS2-5|B26270
id_1882|jindun@lajavaness.com|2020-03-25 13:03:57|JSP|text|Quelle est la définition de Improductif|GAd4J8Fhvb85gWczycpqS2-5|B26270
id_1883|jindun@lajavaness.com|2020-03-25 13:04:13|JSP|text|ome|GAd4J8Fhvb85gWczycpqS2-5|B26270
id_1884|jindun@lajavaness.com|2020-03-25 13:04:32|JSP|text|ime|GAd4J8Fhvb85gWczycpqS2-5|B26270
id_1885|jindun@lajavaness.com|2020-03-25 13:04:39|RACCO|text|tgc|GAd4J8Fhvb85gWczycpqS2-5|B26270
id_1886|jindun@lajavaness.com|2020-03-25 13:04:40|RACCO|text|niveau 1|GAd4J8Fhvb85gWczycpqS2-5|B26270
id_2575|jindun@lajavaness.com|2020-03-25 13:04:42|RACCO|text|raccordement mairie|4iNJHtUSj8wKBq4Ti59IqM-g|E21254
id_3076|jindun@lajavaness.com|2020-03-25 13:04:43|RACCO|text|Où envoyer sa demande de DICT ?|45MHykOaNA5BrNjjD6K6T6-o|J36255
id_3091|jindun@lajavaness.com|2020-03-25 13:04:54|RACCO QG|text|quelle est le lien pour spirit|IzduD7zfuX93oggtNiPYsU-o|LEGUENNIC
id_3441|jindun@lajavaness.com|2020-03-25 13:04:56|SUPPRIMER|text|Socrac|LgVKWI5a3Mv82C9oyW6JlW-j|I54545
id_3442|jindun@lajavaness.com|2020-03-25 13:05:11|RACCO|text|Norme NFC 15-100|LgVKWI5a3Mv82C9oyW6JlW-j|I54545
id_3443|jindun@lajavaness.com|2020-03-25 13:05:28|JSP|text|IA|LgVKWI5a3Mv82C9oyW6JlW-j|I54545
id_3444|jindun@lajavaness.com|2020-03-25 13:05:30|RACCO|text|Norme NFC 14-100|LgVKWI5a3Mv82C9oyW6JlW-j|I54545
id_1440|jindun@lajavaness.com|2020-03-25 13:05:45|RACCO|text|Qu'est qu'un banchement C4|46sN8D4QKIAFczjWGH07Sl-5|J89841
id_1441|jindun@lajavaness.com|2020-03-25 13:05:59|RACCO|text|Quel est le nouveau nom d'un tarif jaune|46sN8D4QKIAFczjWGH07Sl-5|J89841
id_1442|jindun@lajavaness.com|2020-03-25 13:06:04|PHATIQUE|text|a bientôt|46sN8D4QKIAFczjWGH07Sl-5|J89841
id_3013|jindun@lajavaness.com|2020-03-25 13:06:14|RACCO|text|qu'es ce qu'un type 2 |RqQGkDBP7TFzSxdciGESQ-o|J36255
id_3014|jindun@lajavaness.com|2020-03-25 13:06:21|RACCO PROD|text|demande de raccordement producteur|RqQGkDBP7TFzSxdciGESQ-o|J36255
id_682|jindun@lajavaness.com|2020-03-25 13:06:25|TAG1|text|oui je veux bine|2jgPWVXOmo39kCzErGtSYP-a|igoffin
id_944|jindun@lajavaness.com|2020-03-25 13:06:28|RACCO|text|POUR UNE DEMANDE DE RACCORDEMENT INFERIEURE A 3 KVA, LE CONSUEL EST-IL TOUJOURS OBLIGATOIRE ?|6K67vIqMDpqKtsTOUE2Ckw-5|D17677
id_945|jindun@lajavaness.com|2020-03-25 13:06:31|RACCO|text|Le Certificat de conformité est-il obligatoire ?|6K67vIqMDpqKtsTOUE2Ckw-5|D17677
id_946|jindun@lajavaness.com|2020-03-25 13:06:50|PROD|text|pour les surplus inférieurs à 3 KVA|6K67vIqMDpqKtsTOUE2Ckw-5|D17677
id_203|jindun@lajavaness.com|2020-03-25 13:07:07|AD|text|absent pour la releve|BYI75WGx9AoEMmYzs6wK7s|C89178
id_2882|jindun@lajavaness.com|2020-03-25 13:07:21|RACCO|text|que signifie EP?|6xbLNxCOkG42gZ6Smg6YKR-o|LO7B9A5N
id_3316|jindun@lajavaness.com|2020-03-25 13:07:59|RACCO|text|comment faire une convention avec l'onf|62Y9kNSRSKlGPg1AcszGIb-o|J71049
id_3317|jindun@lajavaness.com|2020-03-25 13:08:05|RACCO|text|je dois faire une convention avec l'office national des fôrêts|62Y9kNSRSKlGPg1AcszGIb-o|J71049
id_2827|jindun@lajavaness.com|2020-03-25 13:08:06|RACCO|text|consuel tarif jaune en tarif bleu|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2828|jindun@lajavaness.com|2020-03-25 13:08:42|RACCO QG|text|valeurs d'E|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2829|jindun@lajavaness.com|2020-03-25 13:08:45|RACCO|text|raccordements sur un meme branchement|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2830|jindun@lajavaness.com|2020-03-25 13:09:16|RACCO|text|Combien de raccordements sont possible sur un même câble de branchement?|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2831|jindun@lajavaness.com|2020-03-25 13:09:18|RACCO|text|abonnement monophasé si branchement triphasé|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2832|jindun@lajavaness.com|2020-03-25 13:09:20|RACCO|text|à quelles puissance correspondent les differents segments|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2833|jindun@lajavaness.com|2020-03-25 13:09:32|RACCO|text|comptage sur réducteur|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2834|jindun@lajavaness.com|2020-03-25 13:09:33|RACCO|text|hauteur poteau|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2835|jindun@lajavaness.com|2020-03-25 13:09:34|RACCO|text|Quelle est la hauteur d'un poteau béton ?|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2836|jindun@lajavaness.com|2020-03-25 13:09:49|RACCO|text|protection mécanique|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2837|jindun@lajavaness.com|2020-03-25 13:09:51|RACCO|text|Quel type de protection mécanique doit être mise en oeuvre pour un branchement provisoire ?|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2838|jindun@lajavaness.com|2020-03-25 13:09:56|RACCO|text|préfoliotage|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2839|jindun@lajavaness.com|2020-03-25 13:09:58|RACCO|text|que signifie préfoliotage|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2840|jindun@lajavaness.com|2020-03-25 13:10:17|RACCO|text|branchements pour une meme personne|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2841|jindun@lajavaness.com|2020-03-25 13:10:19|RACCO|text|Combien peut-on réaliser de branchements pour une même personne ?|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2842|jindun@lajavaness.com|2020-03-25 13:10:37|RACCO|text|envoyer notre RIB au client|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2843|jindun@lajavaness.com|2020-03-25 13:10:42|RACCO|text|référence cadastrales|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2844|jindun@lajavaness.com|2020-03-25 13:10:47|RACCO|text|La puissance de raccordement sur le portail raccordement est-ele la puissance que le client va avoir après chantier ?|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2845|jindun@lajavaness.com|2020-03-25 13:11:00|QG|text|tiers|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2846|jindun@lajavaness.com|2020-03-25 13:11:02|QG|text|Qu'est ce qu'un tiers ?|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2847|jindun@lajavaness.com|2020-03-25 13:11:07|RACCO|text|type de coffret provisoire|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2848|jindun@lajavaness.com|2020-03-25 13:11:09|RACCO|text|Quelle est la distance de sécurité d'un câble en aérien par rapport à une maison ?|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2849|jindun@lajavaness.com|2020-03-25 13:11:20|RACCO PROD|text|éolienne|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2850|jindun@lajavaness.com|2020-03-25 13:11:25|RACCO|text|brottes|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2851|jindun@lajavaness.com|2020-03-25 13:11:26|RACCO|text|loi Brottes|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2852|jindun@lajavaness.com|2020-03-25 13:11:27|RACCO|text|Quelle est la définition de la loi Brottes ?|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2853|jindun@lajavaness.com|2020-03-25 13:11:29|RACCO|text|Qui est concerné par la loi Brottes ?|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2854|jindun@lajavaness.com|2020-03-25 13:11:41|QG AD|text|distributeur|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2855|jindun@lajavaness.com|2020-03-25 13:11:53|RACCO|text|où est situé le compteur|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2856|jindun@lajavaness.com|2020-03-25 13:12:01|RACCO|text|feux tricolores|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2857|jindun@lajavaness.com|2020-03-25 13:12:06|RACCO|text|Le client doit-il fournir un permis de construire pour une demande de raccordement sur des feux tricolores ?|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2858|jindun@lajavaness.com|2020-03-25 13:12:27|LINKY PROD|text|EJP avec linky|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2859|jindun@lajavaness.com|2020-03-25 13:12:33|LINKY|text|Peut-on garder le tarif EJP avec linky ?|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2860|jindun@lajavaness.com|2020-03-25 13:12:40|RACCO|text|ESSOC|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2861|jindun@lajavaness.com|2020-03-25 13:12:49|RACCO|text|loi essoc|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2862|jindun@lajavaness.com|2020-03-25 13:12:50|RACCO|text|essoc|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2863|jindun@lajavaness.com|2020-03-25 13:12:57|AD|text|élagage|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2864|jindun@lajavaness.com|2020-03-25 13:12:59|AD|text|l'élagage est-il à ma charge|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2865|jindun@lajavaness.com|2020-03-25 13:13:01|AD|text|qui paie un élagage|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2866|jindun@lajavaness.com|2020-03-25 13:13:02|AD|text|client paie élagage|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_2867|jindun@lajavaness.com|2020-03-25 13:13:04|AD|text|Est-ce au client de payer un élagage ?|CLVMnKCcXSsHpu4zRsXoS3-o|H35779
id_3169|jindun@lajavaness.com|2020-03-25 13:13:09|JSP|text|CCPI|57i4lr3QMMo8Z6BPho9G2Z-o|I44572
id_3170|jindun@lajavaness.com|2020-03-25 13:13:10|RACCO|text|Numéro du consuel|57i4lr3QMMo8Z6BPho9G2Z-o|I44572
id_3403|jindun@lajavaness.com|2020-03-25 13:13:20|JSP|text|CCAS|I6NdKGyjQKb9DhP9PUgSdq-o|I54545
id_3404|jindun@lajavaness.com|2020-03-25 13:13:50|JSP|text|quelles informations doit on prendre d'une étude technique|I6NdKGyjQKb9DhP9PUgSdq-o|I54545
id_3405|jindun@lajavaness.com|2020-03-25 13:14:09|JSP|text|quelles sont les informations essentiels que l'on doit obtenir durant une étude technique sur le terrain ?|I6NdKGyjQKb9DhP9PUgSdq-o|I54545
id_3406|jindun@lajavaness.com|2020-03-25 13:14:11|JSP|text|étude technique|I6NdKGyjQKb9DhP9PUgSdq-o|I54545
id_3407|jindun@lajavaness.com|2020-03-25 13:14:13|JSP|text|etude technique|I6NdKGyjQKb9DhP9PUgSdq-o|I54545
id_3408|jindun@lajavaness.com|2020-03-25 13:14:32|RACCO|text|le parcours d'un branchement neuf|I6NdKGyjQKb9DhP9PUgSdq-o|I54545
id_3409|jindun@lajavaness.com|2020-03-25 13:14:35|RACCO|text|le parcours d'une demande venant de la clientel jusqu'a la mise en service de l'installation électrique|I6NdKGyjQKb9DhP9PUgSdq-o|I54545
id_3410|jindun@lajavaness.com|2020-03-25 13:14:49|JSP|text|kiwi|I6NdKGyjQKb9DhP9PUgSdq-o|I54545
id_3411|jindun@lajavaness.com|2020-03-25 13:14:50|JSP|text|qu'est ce que kiwi ?|I6NdKGyjQKb9DhP9PUgSdq-o|I54545
id_3412|jindun@lajavaness.com|2020-03-25 13:14:53|JSP|text|Dauphin|I6NdKGyjQKb9DhP9PUgSdq-o|I54545
